Tweets,Reformed_Tweets,sentiment_scores,compound_score,sentiment
@dnwallace - I am shuddering and shaking too ,shuering shaking,"{'neg': 0.63, 'neu': 0.37, 'pos': 0.0, 'compound': -0.1779}",-0.1779,Negative
"Sorting brekkie for the kids then off to the horrible place called work, boohoo ",sorting brekkie ki horrible place calle work boohoo,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative
my condolences to natasha richardson's family ,conolences natasha richarson family,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@LittleYellowJen what do don't think ily?? nawwww ,ont think ily nawwww,"{'neg': 0.0, 'neu': 0.405, 'pos': 0.595, 'compound': 0.6597}",0.6597,Positive
Where's Derrick  http://ff.im/-1XWXs,errick,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Needs to stop sleeping all day.. Causes some problems when you're wide awake at 2:45am... ,nees stop sleeping ay cause problem youre wie awake 245am,"{'neg': 0.38, 'neu': 0.62, 'pos': 0.0, 'compound': -0.5994}",-0.5994,Negative
missed today's ELLEN ,misse toay ellen,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
I suddenly miss my Flintstones vitamin tablets  SOOOO GOOOOD,suenly miss flintstone vitamin tablet soooo goooo,"{'neg': 0.182, 'neu': 0.568, 'pos': 0.25, 'compound': 0.1531}",0.1531,Positive
@mattpro13 legitimately good cops out there ,legitimately goo cop,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@onlytosee Twitter's been doing that to me tooo. ,twitter oing tooo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@pealuh I think I need to go to Twitterholics Anonymous...... ,think nee go twitterholics anonymous,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@lizhenry we haven't heard from her or sha. ,havent hear sha,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
my heart has been broken. ,heart broken,"{'neg': 0.756, 'neu': 0.244, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative
i forgot how to sleep ,forgot sleep,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Morning everyone! In serious need of some decent coffee.. why isn't the catering open yet at 08.30? ,morning everyone serious nee ecent coffee isnt catering open yet 0830,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative
@mostazzza Im sorry I've failed you ,im sorry ive faile,"{'neg': 0.302, 'neu': 0.698, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative
@CodaQueen oh wait he does have 1 in Oakland on the 18th. Can't understand why he only has 1 &amp; in Oakland ,oh wait oes 1 oaklan 18th cant unerstan 1 amp oaklan,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
is missing talking to my bff on da phone!!!! ,missing talking bff phone,"{'neg': 0.272, 'neu': 0.247, 'pos': 0.481, 'compound': 0.4019}",0.4019,Positive
wondering why I am so stupid  Need to eat more fish I guess *sigh*...,wonering stupi nee eat fish guess sigh,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.0258}",0.0258,Positive
i miss my old friends from elementary ans middle school ,miss ol friens elementary an mile school,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.1531}",-0.1531,Negative
@twitter please fix this http://sp2.ro/5b7bdb because it brakes all external twitter avatar searches ,please fix brake external twitter avatar search,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",0.3182,Positive
looks like i've missed out on yet another job  someone please employ me! Haha,look like ive misse yet another job someone please employ haha,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.7783}",0.7783,Positive
"@tacce dang, I'll get HOUSE off iTunes. I hear it was a devastating episode ",ang ill get house itunes hear evastating episoe,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
Wow.... the shout box has kicked me out and I can't get back in. I guess this means good night ,wow shout box kicke cant get back guess mean goo night,"{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.5859}",0.5859,Positive
Slideshare's embed code is annoying me.  Sorry about the tiny embed  #fail,slieshare embe coe annoying sorry tiny embe fail,"{'neg': 0.6, 'neu': 0.4, 'pos': 0.0, 'compound': -0.7579}",-0.7579,Negative
@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby ,baby eat 3 prune toay finally went poor baby,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,Negative
I'am bored. Nothing to do! ,iam bore nothing,"{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative
morning all - 1st appointment of the day - the dentist ! ,morning 1st appointment ay entist,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"@amyserrata he wrote most of the album, but ironically, the singles he did not write ",wrote album ironically single write,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Someone PLEASE take Gossip Girl away from me. I'm addicted ,someone please take gossip girl away im aicte,"{'neg': 0.17, 'neu': 0.6, 'pos': 0.23, 'compound': 0.1531}",0.1531,Positive
good night swetdreamss to everyonee   and jared never chat in kyte puff ,goo night swetreamss everyonee jare never chat kyte puff,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Horrible sore throat  hurts,horrible sore throat hurt,"{'neg': 0.904, 'neu': 0.096, 'pos': 0.0, 'compound': -0.8555}",-0.8555,Negative
"Time to get dressed, I suppose...gah another workday ",time get resse supposegah another workay,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"Not to self: licking off pudding from a seafood fork, not so enjoyable as slowly licking off of a spoon ",self licking puing seafoo fork enjoyable slowly licking spoon,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,Positive
All ready to go to the premier and just realized how under dressed I am ,reay go premier realize uner resse,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
It just makes me happy! over and over again. I wish I wan't afraid to fly  http://tinyurl.com/64skpp,make happy wish want afrai fly,"{'neg': 0.0, 'neu': 0.28, 'pos': 0.72, 'compound': 0.7717}",0.7717,Positive
@Eyrro awwwww bummerr...sorry missed it again ,awwwww bummerrsorry misse,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Waking up to the sound of jackhammers is not a pleasant way to start the day. ,waking soun jackhammer pleasant way start ay,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}",0.5106,Positive
@almostcool i'm off now ,im,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"@jon8737 that just totally made my night, LMAO. They were like screaming at me and I couldn't focus on the 900 mph song ",totally mae night lmao like screaming coulnt focus 900 mph song,"{'neg': 0.151, 'neu': 0.463, 'pos': 0.386, 'compound': 0.6204}",0.6204,Positive
Nevada is really long and the gas pumps are down   But on a good note I just won $5 in a slot machine!!  I love to gamble!!!,nevaa really long gas pump goo note 5 slot machine love gamble,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}",0.6369,Positive
@amirrabennett nope. baby's due in 5th may! getting closer but still 1001 things not done ,nope baby ue 5th may getting closer still 1001 thing one,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
headache ,heaache,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
is still effinggggg sick  when will i get better?! ughh,still effinggggg sick get better ughh,"{'neg': 0.324, 'neu': 0.392, 'pos': 0.284, 'compound': -0.1027}",-0.1027,Negative
Still in bed and donï¿½t want to do anything else. University is callung too loud ,still onï¿½t want anything else university callung lou,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}",0.0772,Positive
seattle is in tents! i miss my T.O. peepz tho ,seattle tent miss peepz tho,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.1531}",-0.1531,Negative
It just makes me happy! over and over again! I just wish I wasn't afraid to fly  http://tinyurl.com/64skpp,make happy wish wasnt afrai fly,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.7506}",0.7506,Positive
Errrggggg! My tummy hurts. ,errrggggg tummy hurt,"{'neg': 0.63, 'neu': 0.37, 'pos': 0.0, 'compound': -0.5267}",-0.5267,Negative
"thought it would be interesting to get F1 updates from Twitter, slightly regretting the decision, I can't see anyone elses's updates ",thought woul interesting get f1 upates twitter slightly regretting ecision cant see anyone el upates,"{'neg': 0.133, 'neu': 0.718, 'pos': 0.149, 'compound': 0.0754}",0.0754,Positive
ripped switcheasy colors ,rippe switcheasy color,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
We failed that song ,faile song,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
 poor mel. Feeling your pain.,poor mel feeling pain,"{'neg': 0.719, 'neu': 0.112, 'pos': 0.169, 'compound': -0.7096}",-0.7096,Negative
Ugh. still working on project  just taking a small break,ugh still working project taking small break,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4215}",-0.4215,Negative
The one day I have to go to school is the same day something exciting happens at parliament square ,one ay go school ay something exciting happens parliament square,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,Positive
@watko Shockingly not! ,shockingly,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1779}",-0.1779,Negative
"Today was a less interesting day on Twitter. @cboyack , @igeldard , and @iidiocracy were all kind of quiet today ",toay le interesting ay twitter kin quiet toay,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",0.4019,Positive
@CourtneyBrwn awww thanks.. i hate being sick ,awww thanks hate sick,"{'neg': 0.642, 'neu': 0.092, 'pos': 0.266, 'compound': -0.6249}",-0.6249,Negative
VIP guests today -________-&quot;   blohheeee       I HATE it ,vip guest toay quot blohheeee hate,"{'neg': 0.336, 'neu': 0.364, 'pos': 0.3, 'compound': -0.1027}",-0.1027,Negative
Up early ,early,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
WHAT THE FUCK YOUKU  I WANT TO WATCH SKINS.,fuck youku want watch skin,"{'neg': 0.449, 'neu': 0.385, 'pos': 0.167, 'compound': -0.4939}",-0.4939,Negative
i forgot my phone in my car but i'm too scared to go outside and get it. ,forgot phone car im scare go outsie get,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}",-0.4939,Negative
I totally forgot we were going to do fisheye 2night   What u doing Thursday....  Btw.... I'm so late with the hills... LOL,totally forgot going fisheye 2night u oing thursay btw im late hill lol,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",0.4215,Positive
totally shocked by the episode of house this eveing  Lost one of my favorite characters.,totally shocke episoe house eveing lost one favorite character,"{'neg': 0.187, 'neu': 0.569, 'pos': 0.244, 'compound': 0.1779}",0.1779,Positive
@offbytwo seeing a doctor i hope? ,seeing octor hope,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,Positive
didn't pass the first part of the CSET  I missed it by 5 effing points!,int pas first part cset misse 5 effing point,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"@KevinPeterson the 2G cases were like that. But scratches don't void your warrenty, dents do... As I found out ",2g case like scratch ont voi warrenty ents foun,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",0.3612,Positive
"I have chapped lips, boo ",chappe lip boo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@ryleebeth ye im not  very sad...but weirdly enough shes lettin me go 2 da party?? how confusing parents r?? lol,ye im sabut weirly enough shes lettin go 2 party confusing parent r lol,"{'neg': 0.116, 'neu': 0.549, 'pos': 0.335, 'compound': 0.5574}",0.5574,Positive
@Kimboinlimbo no chance of that coming back when it'd be 20 mins faster than the Javelins though ,chance coming back 20 min faster javelin though,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.25,Positive
bored and lonely ,bore lonely,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5423}",-0.5423,Negative
Back to classic rainy Amsterdam days ,back classic rainy amsteram ays,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative
feels like crying that's how sick i feel ,feel like cry sick feel,"{'neg': 0.587, 'neu': 0.183, 'pos': 0.229, 'compound': -0.5994}",-0.5994,Negative
@Horrors_Wench Me toooooo! I feel like I've been on the verge of an anxiety attack all day.  ,toooooo feel like ive verge anxiety attack ay,"{'neg': 0.39, 'neu': 0.407, 'pos': 0.203, 'compound': -0.3182}",-0.3182,Negative
"I woke up an hour ago ... Now I'm having a hard time going back to bed  in Lakewood, CA http://loopt.us/rywlHQ",woke hour ago im har time going back lakewoo ca,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
Going to sleep with lily and rocki &lt;3 Johnathon is too busy watching batman movies  http://twitpic.com/2y4j5,going sleep lily rocki lt3 johnathon busy watching batman movie,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@gaspitsnicole sigh me too  mostly i midd hsnging out with my friends damn growing up : p,sigh mostly mi hsnging friens amn growing p,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.2023}",0.2023,Positive
@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all.  lol,lol wish ha ba sync germany right subtitle ont work lol,"{'neg': 0.0, 'neu': 0.395, 'pos': 0.605, 'compound': 0.8658}",0.8658,Positive
@AlyssaSpears I'm sorry.   Maybe walking around all goofy at the store would help...HINT HINT! &lt;3,im sorry maybe walking aroun goofy store woul helphint hint lt3,"{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative
@Contempted Did the heroics ever go through! If not sorry! ,heroic ever go sorry,"{'neg': 0.188, 'neu': 0.29, 'pos': 0.522, 'compound': 0.5106}",0.5106,Positive
im so tired this morning and there was only cold shower water!not happy ,im tire morning col shower waternot happy,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.5719,Positive
"haha I've been with my grandma for 2 days. even she's about 5 houses away, I'll still miss her ",haha ive granma 2 ays even 5 house away ill still miss,"{'neg': 0.306, 'neu': 0.486, 'pos': 0.208, 'compound': -0.1027}",-0.1027,Negative
clearing my desk... ,clearing esk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
w/ every person there. I didn't get a pic  my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol,w every person int get pic phone ie signe shirt amazing wors cannot escribe shoulve skippe mel lol,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.765}",0.765,Positive
is crying inside. Please oh please let it rain  so warm.,cry insie please oh please let rain warm,"{'neg': 0.228, 'neu': 0.294, 'pos': 0.478, 'compound': 0.34}",0.34,Positive
@thecoolestout ,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
"packing my overnight bag for tomorrow, going to the hospital ",packing overnight bag tomorrow going hospital,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
@gaspitsnicole sigh me too  mostly i miss hsnging out with my friends damn growing up : p oh yeah i miss being able to spell too lol,sigh mostly miss hsnging friens amn growing p oh yeah miss able spell lol,"{'neg': 0.178, 'neu': 0.389, 'pos': 0.433, 'compound': 0.5574}",0.5574,Positive
@Glavas lol.  U read my bio but spelt my name wrong           DARYLO ... Ahem ;),lol u rea bio spelt name wrong arylo ahem,"{'neg': 0.261, 'neu': 0.504, 'pos': 0.235, 'compound': -0.0772}",-0.0772,Negative
"Guten Morgen. Up and off to get ready to go to Phantasialand, Cologne. Yay! But booooo, last park of holiday ",guten morgen get reay go phantasialan cologne yay booooo last park holiay,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5267}",0.5267,Positive
@la_discoteca  i just saw this im sorry ,saw im sorry,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Negative
: @nikicheong just reminded me that #KrispyKreme http://www.krispykreme.com.my/ has landed in Msia and has an ugly website ,remine krispykreme lane msia ugly website,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.5106}",-0.5106,Negative
@guykawasaki  That's so sad for the goats.   Wa-ah-ah-ah-ah-ah!,sa goat waahahahahah,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
watching the roadworks develop outside the office that'll make me late for the next 10 weeks  #fb,watching roaorks evelop outsie office thatll make late next 10 week fb,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
at work  w asma3 nawal in fe obeerate alwatan TV,work w asma3 nawal fe obeerate alwatan tv,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
I wish i could go 2 bed with out having 2 take an allergy pill. ,wish coul go 2 2 take allergy pill,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}",0.4019,Positive
@khqrightnow I heard them making announcements trying to find them. The mother looked so worried. ,hear making announcement trying fin mother looke worrie,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
I have to work alone on Saturday    ...anyone wanna come keep me company? COUGH COUGH.,work alone saturay anyone wanna come keep company cough cough,"{'neg': 0.182, 'neu': 0.818, 'pos': 0.0, 'compound': -0.25}",-0.25,Negative
